chain_id	precision_at_l
1jt2_A	0.5725490196078431
1jtd_B	0.3553113553113553
1juv_A	0.24352331606217617
1jvb_A	0.4034582132564842
1jvs_A	0.3725
1jw3_A	0.20714285714285716
1jwq_A	0.5921787709497207
1jx2_A	0.056862745098039215
1jxa_A	0.34901960784313724
1jyh_A	0.5225806451612903
1jym_A	0.0446927374301676
1jyt_A	0.15337423312883436
1jzn_B	0.21481481481481482
1jzr_D	0.29343629343629346
1jzt_A	0.5102880658436214
1k1a_A	0.7543859649122807
1k1y_A	0.307843137254902
1k24_A	0.4859437751004016
1k2a_A	0.11764705882352941
1k2e_A	0.375
1k2y_X	0.43790849673202614
1k30_A	0.29201101928374656
1k39_B	0.3874538745387454
1k3i_A	0.40980392156862744
1k3r_B	0.20454545454545456
1k3s_A	0.22018348623853212
1k3z_D	0.6877828054298643
1k42_A	0.5059523809523809
1k4m_A	0.47417840375586856
1k4n_A	0.09836065573770492
1k4o_A	0.013888888888888888
1k5c_A	0.5375375375375375
1k5g_C	0.7819767441860465
1k66_A	0.5302013422818792
1k6d_B	0.4018264840182648
1k6w_A	0.46808510638297873
1k82_B	0.17307692307692307
1k85_A	0.6136363636363636
1k8a_R	0.37894736842105264
1k9y_A	0.1638418079096045
1ka2_A	0.1227364185110664
1ka8_F	0.08
1kam_A	0.46111111111111114
1kb5_B	0.4700854700854701
1kbi_A	0.24404761904761904
1kd6_A	0.0446927374301676
1kdg_B	0.11568627450980393
1kdm_A	0.2033898305084746
1kdt_A	0.34977578475336324
1kek_A	0.32745098039215687
1kew_A	0.5373961218836565
1kfw_A	0.41379310344827586
1kgs_A	0.5251141552511416
1kgz_B	0.1787878787878788
1khc_A	0.24087591240875914
1khv_B	0.13682092555331993
1kit_A	0.296078431372549
1kjn_A	0.45394736842105265
1kk9_A	0.06796116504854369
1kkh_A	0.3217665615141956
1klf_B	0.2616487455197133
1km9_A	0.12612612612612611
1kn6_A	0.1095890410958904
1kng_A	0.5208333333333334
1knr_A	0.22941176470588234
1knv_B	0.061855670103092786
1knw_A	0.332541567695962
1ko7_A	0.17192982456140352
1koo_C	0.4083969465648855
1kop_A	0.08520179372197309
1kp0_A	0.2935323383084577
1kp6_A	0.10126582278481013
1kpl_B	0.10643015521064302
1kpt_A	0.22857142857142856
1kqg_A	0.17450980392156862
1kqg_B	0.0726643598615917
1kqs_C	0.09349593495934959
1kr2_D	0.33476394849785407
1kr4_A	0.4727272727272727
1krh_A	0.4599406528189911
1ksf_X	0.3196078431372549
1ksi_A	0.09019607843137255
1ksk_A	0.3034188034188034
1ksq_A	0.24
1kvi_A	0.46835443037974683
1kvz_A	0.102803738317757
1kw2_A	0.054945054945054944
1kwf_A	0.2231404958677686
1kxj_A	0.49261083743842365
1kyt_A	0.4444444444444444
1kzf_A	0.36363636363636365
1kzq_A	0.13438735177865613
1kzy_C	0.27586206896551724
1l0p_A	0.39285714285714285
1l1l_A	0.10784313725490197
1l1o_C	0.046242774566473986
1l1q_A	0.4861878453038674
1l1s_A	0.4864864864864865
1l2m_A	0.2542372881355932
1l3c_C	0.6182795698924731
1l3g_A	0.2032520325203252
1l3l_A	0.31759656652360513
1l5a_A	0.27358490566037735
1l5x_B	0.43884892086330934
1l6h_A	0.2463768115942029
1l6z_A	0.5862068965517241
1l7y_A	0.425531914893617
1l8q_A	0.3925233644859813
1l8w_D	0.07666666666666666
1l9x_B	0.40476190476190477
1lab_A	0.3
1laf_E	0.5252100840336135
1lbq_A	0.3342696629213483
1lbu_A	0.2863849765258216
1lcs_B	0.09268292682926829
1lda_A	0.12598425196850394
1le7_A	0.008130081300813009
1lf6_A	0.24509803921568626
1lfw_A	0.3076923076923077
1lgf_A	0.12628865979381443
1lh1_A	0.0718954248366013
1lk7_A	0.3930131004366812
1lkn_A	0.550561797752809
1ll0_B	0.4344569288389513
1llo_A	0.48717948717948717
1lm0_A	0.32673267326732675
1lmi_A	0.5419847328244275
1lml_A	0.2129032258064516
1ln4_A	0.3673469387755102
1lns_A	0.2803921568627451
1lpb_B	0.43875278396436523
1lqi_A	0.15384615384615385
1lqs_R	0.5120772946859904
1lqu_B	0.381057268722467
1lr0_A	0.4603174603174603
1lr5_A	0.5375
1lrz_A	0.2625
1ls4_A	0.042682926829268296
1lsh_A	0.29411764705882354
1lsi_A	0.22727272727272727
1lth_R	0.43769968051118213
1ltk_C	0.37971698113207547
1ltl_E	0.25206611570247933
1ltu_A	0.045774647887323945
1lu2_A	0.05533596837944664
1lu4_A	0.6268656716417911
1luz_A	0.4
1lvm_A	0.31877729257641924
1lw1_A	0.10857142857142857
1lwh_A	0.3129251700680272
1lwt_A	0.19866071428571427
1lxj_A	0.40384615384615385
1lxn_A	0.494949494949495
1lxy_A	0.12224938875305623
1ly8_A	0.011799410029498525
1lyq_B	0.4230769230769231
1m0u_A	0.33497536945812806
1m0v_A	0.08461538461538462
1m0w_A	0.1995841995841996
1m1b_A	0.49140893470790376
1m1c_A	0.01568627450980392
1m1y_P	0.4671280276816609
1m2w_A	0.22154471544715448
1m2x_A	0.4931506849315068
1m33_A	0.60546875
1m3e_B	0.28118393234672306
1m3u_A	0.46564885496183206
1m4u_A	0.05025125628140704
1m4u_L	0.0625
1m4v_B	0.09137055837563451
1m56_B	0.28846153846153844
1m58_A	0.10377358490566038
1m5s_A	0.12121212121212122
1m5t_A	0.6341463414634146
1m5y_D	0.3264781491002571
1m5z_A	0.2967032967032967
1m6d_A	0.24299065420560748
1m6e_X	0.4428969359331476
